jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Karlsruher Wasserwerke 2016,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/2235beef-3e92-418c-8b7a-4d34f9192575/download/jahresmittelwerte-karlsruher-wasserwerke-2016.pdf,PDF,2235beef-3e92-418c-8b7a-4d34f9192575
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Höhenstadtteile 2015,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/c095d5af-8c30-41cd-9036-8f9082db4794/download/jahresmittelwerte-hohenstadtteile-2015.pdf,PDF,c095d5af-8c30-41cd-9036-8f9082db4794
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Karlsruher Wasserwerke 2018,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/faae6f2e-f796-4913-9e71-9ac140f432ae/download/jahresmittelwerte-karlsruher-wasserwerke-2018.pdf,PDF,faae6f2e-f796-4913-9e71-9ac140f432ae
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Höhenstadtteile 2016,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/7e982f42-dfba-4d89-9f0a-30f063cea2a2/download/jahresmittelwerte-hohenstadtteile-2016.pdf,PDF,7e982f42-dfba-4d89-9f0a-30f063cea2a2
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Höhenstadtteile 2018,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/c8fb4416-ede0-4544-b4b7-6ac6b03eba80/download/jahresmittelwerte-hohenstadtteile-2018.pdf,PDF,c8fb4416-ede0-4544-b4b7-6ac6b03eba80
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Karlsruher Wasserwerke 2017,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/e113bc97-93f6-497e-9ed4-c1d9e8ea069b/download/jahresmittelwerte-karlsruher-wasserwerke-2017.pdf,PDF,e113bc97-93f6-497e-9ed4-c1d9e8ea069b
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Höhenstadtteile 2017,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/5f7540c8-1384-4200-8a8a-4dc05be1aa7f/download/jahresmittelwerte-hohenstadtteile-2017.pdf,PDF,5f7540c8-1384-4200-8a8a-4dc05be1aa7f
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Karlsruher Wasserwerke 2019,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/3ef10fc2-722d-49ed-9ee1-ddd44eb6a70f/download/jahresmittelwerte-karlsruher-wasserwerke-2019.pdf,PDF,3ef10fc2-722d-49ed-9ee1-ddd44eb6a70f
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Karlsruher Wasserwerke 2020,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/d70df7e2-ff68-4b47-b4b1-94dbf1f8b789/download/jahresmittelwerte-karlsruher-wasserwerke-2020.pdf,PDF,d70df7e2-ff68-4b47-b4b1-94dbf1f8b789
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Höhenstadtteile 2019,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/8b2df1a2-f42c-40ba-85c7-d37a9bc0617e/download/jahresmittelwerte-hohenstadtteile-2019.pdf,PDF,8b2df1a2-f42c-40ba-85c7-d37a9bc0617e
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Karlsruher Wasserwerke 2021,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/79ff813e-e13e-4f71-90c4-4e9309458df9/download/jahresmittelwerte-karlsruher-wasserwerke-2021.pdf,PDF,79ff813e-e13e-4f71-90c4-4e9309458df9
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Höhenstadtteile 2021,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/d09bac76-0106-4103-b816-a39b2f64a38f/download/jahresmittelwerte-hohenstadtteile-2021.pdf,PDF,d09bac76-0106-4103-b816-a39b2f64a38f
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Höhenstadtteile 2020,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/64d1b768-8d40-4b77-890b-d2af3f3c58d4/download/jahresmittelwerte-hohenstadtteile-2020.pdf,PDF,64d1b768-8d40-4b77-890b-d2af3f3c58d4
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Karlsruher Wasserwerke 2022,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/ec69beaf-7320-4e75-bbe2-9347b9d43593/download/jahresmittelwerte-karlsruher-wasserwerke-2022.pdf,PDF,ec69beaf-7320-4e75-bbe2-9347b9d43593
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Höhenstadtteile 2022,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/851ff1e1-2dac-4526-adf4-969efa9fe4d7/download/jahresmittelwerte-hohenstadtteile-2022.pdf,PDF,851ff1e1-2dac-4526-adf4-969efa9fe4d7
jahresstatistik-burgerdienste,Jahresstatistik September 2020 bis August 2021,https://transparenz.karlsruhe.de/dataset/a73bcee8-2bbc-4a88-b10d-053b4dd75667/resource/726fb982-0d9b-495d-b95c-898b3e0bea90/download/jahresuebersichtseitenaufrufeleistungen_intranet.csv,CSV,726fb982-0d9b-495d-b95c-898b3e0bea90
ka-feedback-meldungen,KA-Feedback Meldungen 2012,https://transparenz.karlsruhe.de/dataset/08bf8e15-a448-4524-808e-02e8c553a7eb/resource/51412c59-0356-456d-9412-fa7f3bf18741/download/ka-feedback-2012.csv,CSV,51412c59-0356-456d-9412-fa7f3bf18741
ka-feedback-meldungen,KA-Feedback Meldungen 2013,https://transparenz.karlsruhe.de/dataset/08bf8e15-a448-4524-808e-02e8c553a7eb/resource/7dd118e3-5a3e-43fb-8416-3cd6e449e07d/download/ka-feedback-2013.csv,CSV,7dd118e3-5a3e-43fb-8416-3cd6e449e07d
ka-feedback-meldungen,KA-Feedback Meldungen 2016,https://transparenz.karlsruhe.de/dataset/08bf8e15-a448-4524-808e-02e8c553a7eb/resource/8bb611b3-4560-429d-bba7-c6d018752f0e/download/ka-feedback-2016.csv,CSV,8bb611b3-4560-429d-bba7-c6d018752f0e
ka-feedback-meldungen,KA-Feedback Meldungen 2014,https://transparenz.karlsruhe.de/dataset/08bf8e15-a448-4524-808e-02e8c553a7eb/resource/723dbf86-993f-4f3d-9fc8-a12cff3249fe/download/ka-feedback-2014.csv,CSV,723dbf86-993f-4f3d-9fc8-a12cff3249fe
ka-feedback-meldungen,KA-Feedback Meldungen 2015,https://transparenz.karlsruhe.de/dataset/08bf8e15-a448-4524-808e-02e8c553a7eb/resource/368b34e9-475d-4af8-8f1f-f636776af4d0/download/ka-feedback-2015.csv,CSV,368b34e9-475d-4af8-8f1f-f636776af4d0
ka-feedback-meldungen,KA-Feedback Meldungen 2017,https://transparenz.karlsruhe.de/dataset/08bf8e15-a448-4524-808e-02e8c553a7eb/resource/980ad0c7-d4ab-4dce-b634-5ca991d22464/download/ka-feedback-2017.csv,CSV,980ad0c7-d4ab-4dce-b634-5ca991d22464
ka-feedback-meldungen,KA-Feedback Meldungen 2019,https://transparenz.karlsruhe.de/dataset/08bf8e15-a448-4524-808e-02e8c553a7eb/resource/68cd602d-2e05-4301-9398-db1340d56d37/download/ka-feedback-2019.csv,CSV,68cd602d-2e05-4301-9398-db1340d56d37
ka-feedback-meldungen,KA-Feedback Meldungen 2020,https://transparenz.karlsruhe.de/dataset/08bf8e15-a448-4524-808e-02e8c553a7eb/resource/19c40fe4-4282-4b46-9146-4456796ac54e/download/ka-feedback-2020.csv,CSV,19c40fe4-4282-4b46-9146-4456796ac54e
ka-feedback-meldungen,KA-Feedback Meldungen 2018,https://transparenz.karlsruhe.de/dataset/08bf8e15-a448-4524-808e-02e8c553a7eb/resource/85ed3a76-6018-4043-901d-1b3a5e1aaf8f/download/ka-feedback-2018.csv,CSV,85ed3a76-6018-4043-901d-1b3a5e1aaf8f
ka-feedback-meldungen,KA-Feedback Meldungen 2021,https://transparenz.karlsruhe.de/dataset/08bf8e15-a448-4524-808e-02e8c553a7eb/resource/55c92e07-dba2-485f-8231-c163a688f238/download/ka-feedback-2021.csv,CSV,55c92e07-dba2-485f-8231-c163a688f238
karlsruher-hygienesiegel,Betriebe mit dem Karlsruher Hygienesiegel,https://www.karlsruhe.de/securedl/sdl-eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE2NzkzOTMyNDAsImV4cCI6MzMyMTc2MjY0NTYsInVzZXIiOjAsImdyb3VwcyI6WzAsLTFdLCJmaWxlIjoiZmlsZWFkbWluL3VzZXJfdXBsb2FkLzAxX1N0YWR0X1JhdGhhdXMvMDE1X1NlcnZpY2VfdW5kX0J1ZXJnZXJpbmZvcm1hdGlvbi9TaWNoZXJoZWl0X09yZG51bmcvTHVWL0FrdHVlbGxlX0xpc3RlX0tIU18wNi4xMi4yMDIyLnBkZiIsInBhZ2UiOjMwMDJ9.EHlAZgiTKNzcd1MhTeeSXhQIDm_LS9UlmvLQC0c6L8o/Aktuelle_Liste_KHS_06.12.2022.pdf,PDF,51cb757e-944f-470e-b6e9-17d757a65f98
karlsruher-mietspiegel,Mietspiegel 2019,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/mietspiegel/karlsruher-mietspiegel-2019.pdf,PDF,64a6ab4f-f2cd-4172-a814-ea885c8946dc
karlsruher-mietspiegel,Mietspiegel 2021,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/mietspiegel/karlsruher-mietspiegel-2021.pdf,PDF,41adc7e4-ff58-4f38-8692-0897af997acd
karlsruher-mietspiegel,Mietspiegel 2023,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/mietspiegel/karlsruher-mietspiegel-2023.pdf,PDF,0c1a9d7c-159b-4e16-a5c2-c6f74b7b2347
karlsruher-mietspiegel,Mietspiegelrechner für Einfamilienhäuser 2023/24,https://web6.karlsruhe.de/Stadtentwicklung/statistik/mietspiegelrechner/mietspiegel-efh-2023.html,HTML,a73cda70-e38f-4f6b-9d7a-d1a004f8cc0d
karlsruher-mietspiegel,Mietspiegelrechner für Wohnungen 2023/24,https://web6.karlsruhe.de/Stadtentwicklung/statistik/mietspiegelrechner/mietspiegel-2023.html,HTML,c867155b-5f28-4d25-882e-422fb3ae18aa
kindertagesbetreuung,Bericht 2013,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2013/2013-kindertagesbetreuung.pdf,PDF,f4ac46e6-f2a6-4f49-ae33-eb9a5f0901a3
kindeswohlgefaehrdung,Bericht 2015,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2015/2015-kindeswohlgefaehrdung.pdf,PDF,db38db10-d0ca-47a3-be24-d3c6a3d192af
kindeswohlgefaehrdung,Bericht 2014,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2014/2014-kindeswohlgefaehrdung.pdf,PDF,ad574973-d14f-426d-936c-fef6a6b479d0
kindeswohlgefaehrdung,Bericht 2017,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2017/2017-kindeswohlgefaehrdung.pdf,PDF,67ff17ad-7284-4d93-9b0c-4c8ea9a22d3a
kindeswohlgefaehrdung,Bericht 2016,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2016/2016-kindeswohlgefaehrdung.pdf,PDF,a9b1da7e-a8cd-4a8e-acc0-aaf9aa39eec1
kindeswohlgefaehrdung,Bericht 2018,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2018/2018-kindeswohlgefaehrdung.pdf,PDF,4bdd9d64-038c-4e68-b960-89b389f2f222
kindeswohlgefaehrdung,Bericht 2019,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2019/2019-kindeswohlgefaehrdung.pdf,PDF,10baeac4-9230-4e36-a7f7-e8f59f4065ba
klimaschutzkonzept-karlsruhe-2030,Bürgerbeteiligung,https://beteiligung.karlsruhe.de/content/bbv/details/90/?tab=3,,413195b0-b91d-4a84-95c8-a64ad32a627c
klimaschutzkonzept-karlsruhe-2030,Energie- und Treibhausgasbilanz der Stadt Karlsruhe,https://web1.karlsruhe.de/transparenz/index.html,HTML,fa00e9a8-11a5-402b-90d0-e7858497ae8d
klimaschutzkonzept-karlsruhe-2030,Maßnahmenkatalog Klimaschutzkonzept 2030,https://www.karlsruhe.de/securedl/sdl-eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE2NTg5NDY4OTIsInVzZXIiOjAsImdyb3VwcyI6WzAsLTFdLCJmaWxlIjoiZmlsZWFkbWluXC91c2VyX3VwbG9hZFwvMDNfVW13ZWx0X0tsaW1hXC8wMzFfS2xpbWFzY2h1dHpfdW5kX0tsaW1hd2FuZGVsXC8yMDIwXzAyOTZfQW5sYWdlXzNfS2xpbWFzY2h1dHprb256ZXB0X01hc3NuYWhtZW5rYXRhbG9nLnBkZiIsInBhZ2UiOjM2MzR9.o5MGiX20v-GS64u1-q7s4yLZsa3BdMdUG04bmICdecY/2020_0296_Anlage_3_Klimaschutzkonzept_Massnahmenkatalog.pdf,PDF,e4f00a58-ff0f-49c0-a749-89b39ece2e14
klimaschutzkonzept-karlsruhe-2030,Monitoring Maßnahmenkatalog Klimaschutzkonzept 2030,https://www.karlsruhe.de/securedl/sdl-eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE2NTg5NDY4OTIsInVzZXIiOjAsImdyb3VwcyI6WzAsLTFdLCJmaWxlIjoiZmlsZWFkbWluXC91c2VyX3VwbG9hZFwvMDNfVW13ZWx0X0tsaW1hXC8wMzFfS2xpbWFzY2h1dHpfdW5kX0tsaW1hd2FuZGVsXC9LbGltYXNjaHV0emFrdGl2aXRhZXRlbl9kZXJfU3RhZHRfS2FybHNydWhlXC9Nb25pdG9yaW5nX01hc3NuYWhtZW5rYXRhbG9nX0tTS18yMDMwX1N0YW5kXzIwMjItMDQucGRmIiwicGFnZSI6MzYzNH0.zh0BySukTZCNBh8QhjJ9lGu_wgcm1xMv71-Bi_GVwW4/Monitoring_Massnahmenkatalog_KSK_2030_Stand_2022-04.pdf,PDF,f952e8d0-7bd0-45ae-a2ec-0992bac3d99b
klimaschutzkonzept-karlsruhe-2030,Ergebnisse aus dem Gemeinderat,https://sitzungskalender.karlsruhe.de/db/ratsinformation/termin-5664,,c3aee4d0-4615-4538-af52-0574864763fe
klimaschutzkonzept-karlsruhe-2030,Gemeinderatsbeschluss zum Klimaschutzkonzept Karlsruhe 2030,https://www.karlsruhe.de/securedl/sdl-eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE2NTg5NDY4OTIsInVzZXIiOjAsImdyb3VwcyI6WzAsLTFdLCJmaWxlIjoiZmlsZWFkbWluXC91c2VyX3VwbG9hZFwvMDNfVW13ZWx0X0tsaW1hXC8wMzFfS2xpbWFzY2h1dHpfdW5kX0tsaW1hd2FuZGVsXC8yMDIwXzAyOTZfS2xpbWFzY2h1dHprb256ZXB0LnBkZiIsInBhZ2UiOjM2MzR9.O2iWAWh1qOPma6FjwwcGcbh2yDyOBwX_aK3C2z5vf8w/2020_0296_Klimaschutzkonzept.pdf,PDF,e458c63c-7452-42bb-a384-a3fd2974319f
kontrollergebnisse-der-amtlichen-lebensmitteluberwachung,Ergebnisse amtlicher Kontrollen nach 20LFGB im Stadtkreis Karlsruhe,https://www.karlsruhe.de/securedl/sdl-eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE2NzkzMTYxNjUsImV4cCI6MzMyMTc2MjY0NTYsInVzZXIiOjAsImdyb3VwcyI6WzAsLTFdLCJmaWxlIjoiZmlsZWFkbWluL3VzZXJfdXBsb2FkLzAxX1N0YWR0X1JhdGhhdXMvMDE1X1NlcnZpY2VfdW5kX0J1ZXJnZXJpbmZvcm1hdGlvbi9TaWNoZXJoZWl0X09yZG51bmcvRXJnZWJuaXNzZV9hbXRsaWNoZXJfS29udHJvbGxlbl9uYWNoX0xGR0JfU3RhZHRrcmVpc19LYXJsc3J1aGUucGRmIiwicGFnZSI6MTY2MH0.fd5ZEOK8yj7KGSyvfGUf_4X_UCsiXA8DNAtGK3SHNK8/Ergebnisse_amtlicher_Kontrollen_nach_LFGB_Stadtkreis_Karlsruhe.pdf,PDF,4fce5c49-2845-4b9c-b545-4c7f3176f8e0
kriminalstatistik,Bericht 2020,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2020/2020-kriminalstatistik.pdf,PDF,e03b857f-59c2-426f-a989-af555af5b493
kriminalstatistik,Bericht 2019,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2019/2019-kriminalstatistik.pdf,PDF,5f464259-6e48-403d-88b0-c6c05845f76b
kriminalstatistik,Bericht 2018,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2018/2018-kriminalstatistik.pdf,PDF,138b018b-f980-4e2c-a340-c26374d75fa3
kulturumfrage,Nutzung kultureller Einrichtungenund Angebote in Karlsruhe 2019,https://web6.karlsruhe.de/Stadtentwicklung/PDF/2019/2019-Kulturumfrage-Band-1.pdf,PDF,e1a3633c-ea0a-4a93-bfa5-79004701528d
kulturumfrage,Steckbriefe,https://web6.karlsruhe.de/Stadtentwicklung/PDF/2019/2019-Kulturumfrage-Band-2.pdf,PDF,3ce590f8-2980-4df8-b7b7-6e299524534e
kulturumfrage,Anhangtabellen,https://web6.karlsruhe.de/Stadtentwicklung/PDF/2019/2019-Kulturumfrage-Band-3.pdf,PDF,c72b0bcd-b678-4187-8f0c-2b5f81c9b86e
kvv-fahrplandaten,Fahrplandaten,https://projekte.kvv-efa.de/GTFS/google_transit.zip,GTFS,1fda1bc7-87ac-4695-b366-ca56845a2d26
landtagswahl-2016,Umrisse der Wahlbezirke,https://transparenz.karlsruhe.de/dataset/c6576352-5ece-4380-a837-1e454606bacd/resource/a16d5625-4407-427b-9bc2-b5ce738d283c/download/wahlbezirke_original.geojson,GeoJSON,a16d5625-4407-427b-9bc2-b5ce738d283c
landtagswahl-2016,Wahlkreis 28 (Karlsruhe II),https://transparenz.karlsruhe.de/dataset/c6576352-5ece-4380-a837-1e454606bacd/resource/6fa5196b-6b6c-46b2-b700-4e302f887919/download/landtagswahl_2016_wahlkreis_28.csv,CSV,6fa5196b-6b6c-46b2-b700-4e302f887919
landtagswahl-2016,Wahlkreis 27 (Karlsruhe I),https://transparenz.karlsruhe.de/dataset/c6576352-5ece-4380-a837-1e454606bacd/resource/2c6f0e52-51d1-488d-91ec-7e51ec44d7d6/download/landtagswahl_2016_wahlkreis_27.csv,CSV,2c6f0e52-51d1-488d-91ec-7e51ec44d7d6
landtagswahl-2021,Landtagswahl_BW2021_ErgebnisGrafik,https://wahlergebnisse.komm.one/lb/produktion/wahltermin-20210314/08212000/html5/index.html,HTML,54f986c7-dc02-4b81-b817-1017d65e3df9
landtagswahl-2021,Wahlbezirken und Wahlräumen,https://transparenz.karlsruhe.de/dataset/61eaf3b7-5e8c-4742-be4b-4068cd9e901c/resource/613d1620-f275-46a2-9eef-98e84c83e392/download/opendata-wahllokale.csv,CSV,613d1620-f275-46a2-9eef-98e84c83e392
landtagswahl-2021,Ergebnis nach Wahlbezirken,https://transparenz.karlsruhe.de/dataset/61eaf3b7-5e8c-4742-be4b-4068cd9e901c/resource/9e2429c9-1ff4-4bd9-aa0a-44c0ac4768b9/download/open-data-landtagswahl-bw-2021-_land-bw_ergebnis-nach-wahlbezirken.csv,CSV,9e2429c9-1ff4-4bd9-aa0a-44c0ac4768b9
landtagswahl-2021,Wahlbezirke,https://transparenz.karlsruhe.de/dataset/61eaf3b7-5e8c-4742-be4b-4068cd9e901c/resource/77edb714-6b50-4fc3-98f3-5559bcdff20f/download/wahlbezirke.geojson,GeoJSON,77edb714-6b50-4fc3-98f3-5559bcdff20f
landtagswahl-2021,Ergebnis nach Wahlkreisen,https://transparenz.karlsruhe.de/dataset/61eaf3b7-5e8c-4742-be4b-4068cd9e901c/resource/c222f4d6-eaba-4d81-b953-e4e069a0d884/download/open-data-landtagswahl-bw-2021-_land-bw_ergebnis_nach_wahlkreisen.csv,CSV,c222f4d6-eaba-4d81-b953-e4e069a0d884
landtagswahl-2021,Ergebnis nach Stadtteilen,https://transparenz.karlsruhe.de/dataset/61eaf3b7-5e8c-4742-be4b-4068cd9e901c/resource/6b61884f-68d5-4b11-ab39-0b90bb264622/download/open-data-landtagswahl-bw-2021-_land-bw_ergebnis_nach_stadtteilen.csv,CSV,6b61884f-68d5-4b11-ab39-0b90bb264622
lebensqualitat-in-karlsruhe,Anhangtabellen,https://web6.karlsruhe.de/Stadtentwicklung/PDF/2019/2019-Lebensqualitaet-Anhangtabellen.pdf,PDF,1995abe6-98c2-414e-a699-3290a57d8d35
lebensqualitat-in-karlsruhe,Lebensqualität in Karlsruhe im Städtevergleich 2019,https://web6.karlsruhe.de/Stadtentwicklung/PDF/2019/2019-Lebensqualitaet.pdf,PDF,06e996a4-4a04-4c4c-adc8-e8b550b81045
meteorologische-daten-und-klimadaten-fur-den-raum-karlsruhe,Mittelwerte und Extremwerte,https://wetterdienstleistungen.de/Stadt_Karlsruhe/stadt_karlsruhe_01.pdf,PDF,978cf62e-d0f6-4a23-bd67-a68d8a603cd5
meteorologische-daten-und-klimadaten-fur-den-raum-karlsruhe,Extremwerte,https://wetterdienstleistungen.de/Stadt_Karlsruhe/ergebnis.xlsx,XLS,fc671591-94df-4133-a816-f543a4fafb58
meteorologische-daten-und-klimadaten-fur-den-raum-karlsruhe,Mittelwerte Rheinstetten,https://wetterdienstleistungen.de/Stadt_Karlsruhe/mittelwerte_RH.json,JSON,31df97cf-733e-4749-aacb-6c9ded4d5036
meteorologische-daten-und-klimadaten-fur-den-raum-karlsruhe,Extremwerte Monate/Jahr,https://wetterdienstleistungen.de/Stadt_Karlsruhe/extrem_monate_jahr.json,JSON,3345d78c-c358-40c1-933d-44d6b94fbc23
meteorologische-daten-und-klimadaten-fur-den-raum-karlsruhe,Extremwerte Tage,https://wetterdienstleistungen.de/Stadt_Karlsruhe/extrem_tage.json,JSON,b43283ee-eb6a-41cf-b8c3-a1f1d0875ea8
migration,Bevölkerung mit Migrationshintergrund nach Art,https://transparenz.karlsruhe.de/dataset/9bc7289b-ba18-47cc-a5bb-75bb622759ab/resource/7cfab000-e64b-41bb-95ad-2035663fc145/download/migration-bevolkerung-mit-migrationshintergrund-nach-art.csv,CSV,7cfab000-e64b-41bb-95ad-2035663fc145
migration,Ausländer/-innen im Alter ab 65 Jahren nach Geschlecht (Anteil),https://transparenz.karlsruhe.de/dataset/9bc7289b-ba18-47cc-a5bb-75bb622759ab/resource/2fe18edf-867a-41e0-b2c5-c0d18367dba0/download/migration-auslander-innen-im-alter-ab-65-jahren-nach-geschlecht-anteil.csv,CSV,2fe18edf-867a-41e0-b2c5-c0d18367dba0
migration,Bevölkerung mit Migrationshintergrund nach Art (Anteil),https://transparenz.karlsruhe.de/dataset/9bc7289b-ba18-47cc-a5bb-75bb622759ab/resource/2568dff2-4716-45ae-95ac-1a1ca18d3502/download/migration-bevolkerung-mit-migrationshintergrund-nach-art-anteil.csv,CSV,2568dff2-4716-45ae-95ac-1a1ca18d3502
migration,Ausländer/-innen im Alter ab 65 Jahren nach Geschlecht,https://transparenz.karlsruhe.de/dataset/9bc7289b-ba18-47cc-a5bb-75bb622759ab/resource/35a66b1b-4ba0-4606-b015-2e32a407d727/download/migration-auslander-innen-im-alter-ab-65-jahren-nach-geschlecht.csv,CSV,35a66b1b-4ba0-4606-b015-2e32a407d727
migration,Unter 18 Jährige mit Migrationshintergrund nach Geschlecht,https://transparenz.karlsruhe.de/dataset/9bc7289b-ba18-47cc-a5bb-75bb622759ab/resource/a5c2cb40-d185-405d-8350-039144dd7f2d/download/migration-unter-18-jahrige-mit-migrationshintergrund-nach-geschlecht.csv,CSV,a5c2cb40-d185-405d-8350-039144dd7f2d
migration,Unter 18 Jährige mit Migrationshintergrund nach Art (Anteil),https://transparenz.karlsruhe.de/dataset/9bc7289b-ba18-47cc-a5bb-75bb622759ab/resource/aea75426-a745-4515-b144-ef213a3ea96e/download/migration-unter-18-jahrige-mit-migrationshintergrund-nach-art-anteil.csv,CSV,aea75426-a745-4515-b144-ef213a3ea96e
migration,Unter 18 Jährige mit Migrationshintergrund nach Art,https://transparenz.karlsruhe.de/dataset/9bc7289b-ba18-47cc-a5bb-75bb622759ab/resource/b221c736-5d15-4841-a3ef-e9be8386a1ea/download/migration-unter-18-jahrige-mit-migrationshintergrund-nach-art.csv,CSV,b221c736-5d15-4841-a3ef-e9be8386a1ea
minijobs,Bericht 2014,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2014/2014-minijobs.pdf,PDF,01137d72-20b2-4e63-b5be-a706b64b04e8
minijobs,Bericht 2016,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2016/2016-minijobs.pdf,PDF,6543cd4a-d0c1-46d2-b7f1-f97226eff687
minijobs,Bericht 2015,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2015/2015-minijobs.pdf,PDF,00fa9b12-9c78-45fe-9975-e0c8c830979d
minijobs,Bericht 2017,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2017/2017-minijobs.pdf,PDF,d3842abf-f1e1-44e6-a30e-e888fe051c12
motorradparkplaetze,Motorradparkplätze,https://mobil.trk.de/geoserver/TBA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=TBA%3Aka_motorradparkplaetze&outputFormat=application%2Fjson,GeoJSON,ceb7fcca-090f-49c6-9745-8c588743fc9f
nachhaltigkeit-in-karlsruhe,Agenda 2030,https://geoportal.karlsruhe.de/agenda2030/,HTML,ac0a2a10-0051-4793-b1ce-420ef3d0990d
nachhaltigkeit-in-karlsruhe,Karlsruher Nachhaltigkeitsbericht 2021,https://www.karlsruhe.de/securedl/sdl-eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE2ODc2OTc0OTAsImV4cCI6MzMyMTc2MjY0NTYsInVzZXIiOjAsImdyb3VwcyI6WzAsLTFdLCJmaWxlIjoiZmlsZWFkbWluL3VzZXJfdXBsb2FkLzAzX1Vtd2VsdF9LbGltYS8wMzdfTmFjaGhhbHRpZ2tlaXQvTmFjaGhhbHRpZ2tlaXRzYmVyaWNodC9OYWNoaGFsdGlna2VpdHNiZXJpY2h0XzIwMjFfZmluYWxfa2xlaW4ucGRmIiwicGFnZSI6NDA0OH0.x7S055gbpebaEUEsl31q74XYZHfT52Ghzho1HByIN-Q/Nachhaltigkeitsbericht_2021_final_klein.pdf,PDF,f76aa0a2-d3fa-4f7d-a860-bd750fe626f6
parkhaeuser,Parkhäuser,https://mobil.trk.de/geoserver/TBA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=TBA%3Aparkhaeuser&outputFormat=application%2Fjson,GeoJSON,1a1386d5-fb92-40dc-b4b6-96a1eee1a750
